,read1,read2,trim1,trim2,filter1,filter2,SampleLane,Sample
211,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-A5-B11-ACPP-AF-mGAM-mBHI-7_S624_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-A5-B11-ACPP-AF-mGAM-mBHI-7_S624_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-A5-B11-ACPP-AF-mGAM-mBHI-7_S624-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-A5-B11-ACPP-AF-mGAM-mBHI-7_S624-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-A5-B11-ACPP-AF-mGAM-mBHI-7_S624-filtered.1.fastq.gz,workflow/out/filter/Coalescence-A5-B11-ACPP-AF-mGAM-mBHI-7_S624-filtered.2.fastq.gz,Coalescence-A5-B11-ACPP-AF-mGAM-mBHI-7_S624,Coalescence-A5-B11-ACPP-AF-mGAM-mBHI-7
212,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Assembly-G3-B5-AF-mBHI-3_S694_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Assembly-G3-B5-AF-mBHI-3_S694_R2_001.fastq.gz,workflow/out/trimmed/Assembly-G3-B5-AF-mBHI-3_S694-trimmed-pair1.fastq.gz,workflow/out/trimmed/Assembly-G3-B5-AF-mBHI-3_S694-trimmed-pair2.fastq.gz,workflow/out/filter/Assembly-G3-B5-AF-mBHI-3_S694-filtered.1.fastq.gz,workflow/out/filter/Assembly-G3-B5-AF-mBHI-3_S694-filtered.2.fastq.gz,Assembly-G3-B5-AF-mBHI-3_S694,Assembly-G3-B5-AF-mBHI-3
213,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-C5-A3-AA-ACPP-mBHI-mGAM-5_S648_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-C5-A3-AA-ACPP-mBHI-mGAM-5_S648_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-C5-A3-AA-ACPP-mBHI-mGAM-5_S648-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-C5-A3-AA-ACPP-mBHI-mGAM-5_S648-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-C5-A3-AA-ACPP-mBHI-mGAM-5_S648-filtered.1.fastq.gz,workflow/out/filter/Coalescence-C5-A3-AA-ACPP-mBHI-mGAM-5_S648-filtered.2.fastq.gz,Coalescence-C5-A3-AA-ACPP-mBHI-mGAM-5_S648,Coalescence-C5-A3-AA-ACPP-mBHI-mGAM-5
214,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688-filtered.1.fastq.gz,workflow/out/filter/Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688-filtered.2.fastq.gz,Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,Coalescence-F9-C8-AA-AE-mGAM-mGAM-3
215,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A11-e003Coalescence-mBHI-p1_S772_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A11-e003Coalescence-mBHI-p1_S772_R2_001.fastq.gz,workflow/out/trimmed/A11-e003Coalescence-mBHI-p1_S772-trimmed-pair1.fastq.gz,workflow/out/trimmed/A11-e003Coalescence-mBHI-p1_S772-trimmed-pair2.fastq.gz,workflow/out/filter/A11-e003Coalescence-mBHI-p1_S772-filtered.1.fastq.gz,workflow/out/filter/A11-e003Coalescence-mBHI-p1_S772-filtered.2.fastq.gz,A11-e003Coalescence-mBHI-p1_S772,A11-e003Coalescence-mBHI-p1
216,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/F3-e003Coalescence-mGAM-p1_S793_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/F3-e003Coalescence-mGAM-p1_S793_R2_001.fastq.gz,workflow/out/trimmed/F3-e003Coalescence-mGAM-p1_S793-trimmed-pair1.fastq.gz,workflow/out/trimmed/F3-e003Coalescence-mGAM-p1_S793-trimmed-pair2.fastq.gz,workflow/out/filter/F3-e003Coalescence-mGAM-p1_S793-filtered.1.fastq.gz,workflow/out/filter/F3-e003Coalescence-mGAM-p1_S793-filtered.2.fastq.gz,F3-e003Coalescence-mGAM-p1_S793,F3-e003Coalescence-mGAM-p1
217,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/G9-e003Coalescence-mGAM-p1_S826_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/G9-e003Coalescence-mGAM-p1_S826_R2_001.fastq.gz,workflow/out/trimmed/G9-e003Coalescence-mGAM-p1_S826-trimmed-pair1.fastq.gz,workflow/out/trimmed/G9-e003Coalescence-mGAM-p1_S826-trimmed-pair2.fastq.gz,workflow/out/filter/G9-e003Coalescence-mGAM-p1_S826-filtered.1.fastq.gz,workflow/out/filter/G9-e003Coalescence-mGAM-p1_S826-filtered.2.fastq.gz,G9-e003Coalescence-mGAM-p1_S826,G9-e003Coalescence-mGAM-p1
218,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/E10-e003Coalescence-mBHI-p1_S828_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/E10-e003Coalescence-mBHI-p1_S828_R2_001.fastq.gz,workflow/out/trimmed/E10-e003Coalescence-mBHI-p1_S828-trimmed-pair1.fastq.gz,workflow/out/trimmed/E10-e003Coalescence-mBHI-p1_S828-trimmed-pair2.fastq.gz,workflow/out/filter/E10-e003Coalescence-mBHI-p1_S828-filtered.1.fastq.gz,workflow/out/filter/E10-e003Coalescence-mBHI-p1_S828-filtered.2.fastq.gz,E10-e003Coalescence-mBHI-p1_S828,E10-e003Coalescence-mBHI-p1
219,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Assembly-G6-C2-AA-mBHI-3_S697_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Assembly-G6-C2-AA-mBHI-3_S697_R2_001.fastq.gz,workflow/out/trimmed/Assembly-G6-C2-AA-mBHI-3_S697-trimmed-pair1.fastq.gz,workflow/out/trimmed/Assembly-G6-C2-AA-mBHI-3_S697-trimmed-pair2.fastq.gz,workflow/out/filter/Assembly-G6-C2-AA-mBHI-3_S697-filtered.1.fastq.gz,workflow/out/filter/Assembly-G6-C2-AA-mBHI-3_S697-filtered.2.fastq.gz,Assembly-G6-C2-AA-mBHI-3_S697,Assembly-G6-C2-AA-mBHI-3
220,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678-filtered.1.fastq.gz,workflow/out/filter/Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678-filtered.2.fastq.gz,Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678,Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3
221,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710-filtered.1.fastq.gz,workflow/out/filter/Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710-filtered.2.fastq.gz,Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710,Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0
