,sample 2,fixed diffs,sample 1
23,B10-e003Coalescence-mGAM-p7,732,D2-e003Coalescence-Inoculumn-mBHI
24,B11-e003Coalescence-mGAM-p7,1243,D2-e003Coalescence-Inoculumn-mBHI
25,B2-e003Coalescence-Inoculumn-mBHI,562,D2-e003Coalescence-Inoculumn-mBHI
26,B2-e003Coalescence-Inoculumn-mGAM,1240,D2-e003Coalescence-Inoculumn-mBHI
27,B2-e003Coalescence-mBHI-p5,293,D2-e003Coalescence-Inoculumn-mBHI
28,B2-e003Coalescence-mGAM-p7,1745,D2-e003Coalescence-Inoculumn-mBHI
29,B3-e003Coalescence-Inoculumn-mBHI,1580,D2-e003Coalescence-Inoculumn-mBHI
30,B3-e003Coalescence-Inoculumn-mGAM,3506,D2-e003Coalescence-Inoculumn-mBHI
31,B3-e003Coalescence-mBHI-p7,807,D2-e003Coalescence-Inoculumn-mBHI
32,B3-e003Coalescence-mGAM-p5,1588,D2-e003Coalescence-Inoculumn-mBHI
33,B4-e003Coalescence-Inoculumn-mBHI,1559,D2-e003Coalescence-Inoculumn-mBHI
34,B4-e003Coalescence-Inoculumn-mGAM,2566,D2-e003Coalescence-Inoculumn-mBHI
35,B4-e003Coalescence-mGAM-p5,1726,D2-e003Coalescence-Inoculumn-mBHI
36,B5-e003Coalescence-Inoculumn-mBHI,857,D2-e003Coalescence-Inoculumn-mBHI
37,B5-e003Coalescence-Inoculumn-mGAM,5952,D2-e003Coalescence-Inoculumn-mBHI
38,B5-e003Coalescence-mGAM-p5,227,D2-e003Coalescence-Inoculumn-mBHI
39,B5-e003Coalescence-mGAM-p7,502,D2-e003Coalescence-Inoculumn-mBHI
40,B8-e003Coalescence-mGAM-p5,5210,D2-e003Coalescence-Inoculumn-mBHI
41,B9-e003Coalescence-mGAM-p5,1194,D2-e003Coalescence-Inoculumn-mBHI
42,C2-e003Coalescence-Inoculumn-mGAM,1389,D2-e003Coalescence-Inoculumn-mBHI
43,C2-e003Coalescence-mBHI-inoculumn-redo,227,D2-e003Coalescence-Inoculumn-mBHI
44,C2-e003Coalescence-mBHI-p7,887,D2-e003Coalescence-Inoculumn-mBHI
45,C2-e003Coalescence-mGAM-p5,386,D2-e003Coalescence-Inoculumn-mBHI
46,C2-e003Coalescence-mGAM-p7,872,D2-e003Coalescence-Inoculumn-mBHI
47,C3-e003Coalescence-Inoculumn-mGAM,1046,D2-e003Coalescence-Inoculumn-mBHI
48,C3-e003Coalescence-mBHI-inoculumn-redo,1549,D2-e003Coalescence-Inoculumn-mBHI
49,C3-e003Coalescence-mBHI-p7,7245,D2-e003Coalescence-Inoculumn-mBHI
50,C3-e003Coalescence-mGAM-p5,919,D2-e003Coalescence-Inoculumn-mBHI
51,C4-e003Coalescence-mGAM-p7,783,D2-e003Coalescence-Inoculumn-mBHI
52,C5-e003Coalescence-Inoculumn-mGAM,6763,D2-e003Coalescence-Inoculumn-mBHI
53,C5-e003Coalescence-mBHI-inoculumn-redo,2128,D2-e003Coalescence-Inoculumn-mBHI
54,C5-e003Coalescence-mGAM-p7,897,D2-e003Coalescence-Inoculumn-mBHI
55,C8-e003Coalescence-mBHI-p5,254,D2-e003Coalescence-Inoculumn-mBHI
56,C8-e003Coalescence-mBHI-p7,249,D2-e003Coalescence-Inoculumn-mBHI
57,C8-e003Coalescence-mGAM-p7,247,D2-e003Coalescence-Inoculumn-mBHI
58,C9-e003Coalescence-mGAM-p5,1315,D2-e003Coalescence-Inoculumn-mBHI
59,D10-e003Coalescence-mBHI-p7,1167,D2-e003Coalescence-Inoculumn-mBHI
60,D11-e003Coalescence-mBHI-p5,5108,D2-e003Coalescence-Inoculumn-mBHI
61,D11-e003Coalescence-mGAM-p5,4218,D2-e003Coalescence-Inoculumn-mBHI
62,D11-e003Coalescence-mGAM-p7,4043,D2-e003Coalescence-Inoculumn-mBHI
63,D2-e003Coalescence-Inoculumn-mBHI,0,D2-e003Coalescence-Inoculumn-mBHI
64,D2-e003Coalescence-Inoculumn-mGAM,810,D2-e003Coalescence-Inoculumn-mBHI
65,D2-e003Coalescence-mGAM-p5,348,D2-e003Coalescence-Inoculumn-mBHI
66,D3-e003Coalescence-Inoculumn-mBHI,702,D2-e003Coalescence-Inoculumn-mBHI
67,D3-e003Coalescence-Inoculumn-mGAM,7742,D2-e003Coalescence-Inoculumn-mBHI
68,D3-e003Coalescence-mGAM-p5,578,D2-e003Coalescence-Inoculumn-mBHI
69,D4-e003Coalescence-Inoculumn-mBHI,2983,D2-e003Coalescence-Inoculumn-mBHI
70,D4-e003Coalescence-Inoculumn-mGAM,590,D2-e003Coalescence-Inoculumn-mBHI
71,D4-e003Coalescence-mGAM-p5,428,D2-e003Coalescence-Inoculumn-mBHI
72,D4-e003Coalescence-mGAM-p7,957,D2-e003Coalescence-Inoculumn-mBHI
73,D5-e003Coalescence-Inoculumn-mBHI,1355,D2-e003Coalescence-Inoculumn-mBHI
74,D5-e003Coalescence-Inoculumn-mGAM,7979,D2-e003Coalescence-Inoculumn-mBHI
75,D5-e003Coalescence-mBHI-p5,235,D2-e003Coalescence-Inoculumn-mBHI
76,D5-e003Coalescence-mGAM-p5,304,D2-e003Coalescence-Inoculumn-mBHI
77,D8-e003Coalescence-mBHI-p5,415,D2-e003Coalescence-Inoculumn-mBHI
78,D8-e003Coalescence-mGAM-p5,787,D2-e003Coalescence-Inoculumn-mBHI
79,D9-e003Coalescence-mGAM-p5,1466,D2-e003Coalescence-Inoculumn-mBHI
80,D9-e003Coalescence-mGAM-p7,1087,D2-e003Coalescence-Inoculumn-mBHI
0,A10-e003Coalescence-mBHI-p7,1202,D2-e003Coalescence-Inoculumn-mGAM
1,A11-e003Coalescence-mBHI-p5,1227,D2-e003Coalescence-Inoculumn-mGAM
2,A11-e003Coalescence-mBHI-p7,419,D2-e003Coalescence-Inoculumn-mGAM
3,A11-e003Coalescence-mGAM-p7,2128,D2-e003Coalescence-Inoculumn-mGAM
4,A2-e003Coalescence-Inoculumn-mBHI,4733,D2-e003Coalescence-Inoculumn-mGAM
5,A2-e003Coalescence-Inoculumn-mGAM,3673,D2-e003Coalescence-Inoculumn-mGAM
6,A2-e003Coalescence-mBHI-inoculumn-redo,7079,D2-e003Coalescence-Inoculumn-mGAM
7,A2-e003Coalescence-mBHI-p5,4325,D2-e003Coalescence-Inoculumn-mGAM
8,A2-e003Coalescence-mGAM-p5,2555,D2-e003Coalescence-Inoculumn-mGAM
9,A2-e003Coalescence-mGAM-p7,7780,D2-e003Coalescence-Inoculumn-mGAM
10,A3-e003Coalescence-Inoculumn-mGAM,1048,D2-e003Coalescence-Inoculumn-mGAM
11,A3-e003Coalescence-mBHI-inoculumn-redo,616,D2-e003Coalescence-Inoculumn-mGAM
12,A4-e003Coalescence-Inoculumn-mGAM,4033,D2-e003Coalescence-Inoculumn-mGAM
13,A4-e003Coalescence-mBHI-inoculumn-redo,3150,D2-e003Coalescence-Inoculumn-mGAM
14,A4-e003Coalescence-mBHI-p7,2111,D2-e003Coalescence-Inoculumn-mGAM
15,A5-e003Coalescence-Inoculumn-mBHI,536,D2-e003Coalescence-Inoculumn-mGAM
16,A5-e003Coalescence-Inoculumn-mGAM,577,D2-e003Coalescence-Inoculumn-mGAM
17,A5-e003Coalescence-mBHI-inoculumn-redo,2074,D2-e003Coalescence-Inoculumn-mGAM
18,A5-e003Coalescence-mBHI-p7,4002,D2-e003Coalescence-Inoculumn-mGAM
19,A8-e003Coalescence-mBHI-p7,1828,D2-e003Coalescence-Inoculumn-mGAM
20,A9-e003Coalescence-mBHI-p7,807,D2-e003Coalescence-Inoculumn-mGAM
21,A9-e003Coalescence-mGAM-p5,866,D2-e003Coalescence-Inoculumn-mGAM
22,A9-e003Coalescence-mGAM-p7,884,D2-e003Coalescence-Inoculumn-mGAM
23,B10-e003Coalescence-mGAM-p7,1098,D2-e003Coalescence-Inoculumn-mGAM
24,B11-e003Coalescence-mGAM-p7,2019,D2-e003Coalescence-Inoculumn-mGAM
25,B2-e003Coalescence-Inoculumn-mBHI,2634,D2-e003Coalescence-Inoculumn-mGAM
26,B2-e003Coalescence-Inoculumn-mGAM,2384,D2-e003Coalescence-Inoculumn-mGAM
27,B2-e003Coalescence-mBHI-p5,595,D2-e003Coalescence-Inoculumn-mGAM
28,B2-e003Coalescence-mGAM-p7,6527,D2-e003Coalescence-Inoculumn-mGAM
29,B3-e003Coalescence-Inoculumn-mBHI,5857,D2-e003Coalescence-Inoculumn-mGAM
30,B3-e003Coalescence-Inoculumn-mGAM,5741,D2-e003Coalescence-Inoculumn-mGAM
31,B3-e003Coalescence-mBHI-p7,1379,D2-e003Coalescence-Inoculumn-mGAM
32,B3-e003Coalescence-mGAM-p5,6286,D2-e003Coalescence-Inoculumn-mGAM
33,B4-e003Coalescence-Inoculumn-mBHI,6368,D2-e003Coalescence-Inoculumn-mGAM
34,B4-e003Coalescence-Inoculumn-mGAM,4403,D2-e003Coalescence-Inoculumn-mGAM
35,B4-e003Coalescence-mGAM-p5,3038,D2-e003Coalescence-Inoculumn-mGAM
36,B5-e003Coalescence-Inoculumn-mBHI,2146,D2-e003Coalescence-Inoculumn-mGAM
37,B5-e003Coalescence-Inoculumn-mGAM,6041,D2-e003Coalescence-Inoculumn-mGAM
38,B5-e003Coalescence-mGAM-p5,591,D2-e003Coalescence-Inoculumn-mGAM
39,B5-e003Coalescence-mGAM-p7,1552,D2-e003Coalescence-Inoculumn-mGAM
40,B8-e003Coalescence-mGAM-p5,8818,D2-e003Coalescence-Inoculumn-mGAM
41,B9-e003Coalescence-mGAM-p5,1837,D2-e003Coalescence-Inoculumn-mGAM
42,C2-e003Coalescence-Inoculumn-mGAM,3008,D2-e003Coalescence-Inoculumn-mGAM
43,C2-e003Coalescence-mBHI-inoculumn-redo,2314,D2-e003Coalescence-Inoculumn-mGAM
44,C2-e003Coalescence-mBHI-p7,8698,D2-e003Coalescence-Inoculumn-mGAM
45,C2-e003Coalescence-mGAM-p5,3997,D2-e003Coalescence-Inoculumn-mGAM
46,C2-e003Coalescence-mGAM-p7,8414,D2-e003Coalescence-Inoculumn-mGAM
47,C3-e003Coalescence-Inoculumn-mGAM,2052,D2-e003Coalescence-Inoculumn-mGAM
48,C3-e003Coalescence-mBHI-inoculumn-redo,6366,D2-e003Coalescence-Inoculumn-mGAM
49,C3-e003Coalescence-mBHI-p7,12322,D2-e003Coalescence-Inoculumn-mGAM
50,C3-e003Coalescence-mGAM-p5,1589,D2-e003Coalescence-Inoculumn-mGAM
51,C4-e003Coalescence-mGAM-p7,1335,D2-e003Coalescence-Inoculumn-mGAM
52,C5-e003Coalescence-Inoculumn-mGAM,7253,D2-e003Coalescence-Inoculumn-mGAM
53,C5-e003Coalescence-mBHI-inoculumn-redo,2693,D2-e003Coalescence-Inoculumn-mGAM
54,C5-e003Coalescence-mGAM-p7,4589,D2-e003Coalescence-Inoculumn-mGAM
55,C8-e003Coalescence-mBHI-p5,2244,D2-e003Coalescence-Inoculumn-mGAM
56,C8-e003Coalescence-mBHI-p7,2106,D2-e003Coalescence-Inoculumn-mGAM
57,C8-e003Coalescence-mGAM-p7,1316,D2-e003Coalescence-Inoculumn-mGAM
58,C9-e003Coalescence-mGAM-p5,2172,D2-e003Coalescence-Inoculumn-mGAM
59,D10-e003Coalescence-mBHI-p7,1366,D2-e003Coalescence-Inoculumn-mGAM
60,D11-e003Coalescence-mBHI-p5,5058,D2-e003Coalescence-Inoculumn-mGAM
61,D11-e003Coalescence-mGAM-p5,4145,D2-e003Coalescence-Inoculumn-mGAM
62,D11-e003Coalescence-mGAM-p7,3896,D2-e003Coalescence-Inoculumn-mGAM
63,D2-e003Coalescence-Inoculumn-mBHI,805,D2-e003Coalescence-Inoculumn-mGAM
64,D2-e003Coalescence-Inoculumn-mGAM,0,D2-e003Coalescence-Inoculumn-mGAM
65,D2-e003Coalescence-mGAM-p5,2645,D2-e003Coalescence-Inoculumn-mGAM
66,D3-e003Coalescence-Inoculumn-mBHI,1899,D2-e003Coalescence-Inoculumn-mGAM
67,D3-e003Coalescence-Inoculumn-mGAM,8455,D2-e003Coalescence-Inoculumn-mGAM
68,D3-e003Coalescence-mGAM-p5,1550,D2-e003Coalescence-Inoculumn-mGAM
69,D4-e003Coalescence-Inoculumn-mBHI,3587,D2-e003Coalescence-Inoculumn-mGAM
70,D4-e003Coalescence-Inoculumn-mGAM,543,D2-e003Coalescence-Inoculumn-mGAM
71,D4-e003Coalescence-mGAM-p5,2140,D2-e003Coalescence-Inoculumn-mGAM
72,D4-e003Coalescence-mGAM-p7,4921,D2-e003Coalescence-Inoculumn-mGAM
73,D5-e003Coalescence-Inoculumn-mBHI,2097,D2-e003Coalescence-Inoculumn-mGAM
74,D5-e003Coalescence-Inoculumn-mGAM,8592,D2-e003Coalescence-Inoculumn-mGAM
75,D5-e003Coalescence-mBHI-p5,2362,D2-e003Coalescence-Inoculumn-mGAM
76,D5-e003Coalescence-mGAM-p5,626,D2-e003Coalescence-Inoculumn-mGAM
77,D8-e003Coalescence-mBHI-p5,423,D2-e003Coalescence-Inoculumn-mGAM
78,D8-e003Coalescence-mGAM-p5,4548,D2-e003Coalescence-Inoculumn-mGAM
79,D9-e003Coalescence-mGAM-p5,2191,D2-e003Coalescence-Inoculumn-mGAM
80,D9-e003Coalescence-mGAM-p7,1635,D2-e003Coalescence-Inoculumn-mGAM
0,A10-e003Coalescence-mBHI-p7,1070,D3-e003Coalescence-Inoculumn-mBHI
1,A11-e003Coalescence-mBHI-p5,1658,D3-e003Coalescence-Inoculumn-mBHI
2,A11-e003Coalescence-mBHI-p7,498,D3-e003Coalescence-Inoculumn-mBHI
3,A11-e003Coalescence-mGAM-p7,4872,D3-e003Coalescence-Inoculumn-mBHI
4,A2-e003Coalescence-Inoculumn-mBHI,4005,D3-e003Coalescence-Inoculumn-mBHI
5,A2-e003Coalescence-Inoculumn-mGAM,6991,D3-e003Coalescence-Inoculumn-mBHI
6,A2-e003Coalescence-mBHI-inoculumn-redo,5788,D3-e003Coalescence-Inoculumn-mBHI
7,A2-e003Coalescence-mBHI-p5,3666,D3-e003Coalescence-Inoculumn-mBHI
8,A2-e003Coalescence-mGAM-p5,2219,D3-e003Coalescence-Inoculumn-mBHI
9,A2-e003Coalescence-mGAM-p7,6529,D3-e003Coalescence-Inoculumn-mBHI
10,A3-e003Coalescence-Inoculumn-mGAM,2704,D3-e003Coalescence-Inoculumn-mBHI
11,A3-e003Coalescence-mBHI-inoculumn-redo,148,D3-e003Coalescence-Inoculumn-mBHI
12,A4-e003Coalescence-Inoculumn-mGAM,7082,D3-e003Coalescence-Inoculumn-mBHI
13,A4-e003Coalescence-mBHI-inoculumn-redo,2570,D3-e003Coalescence-Inoculumn-mBHI
14,A4-e003Coalescence-mBHI-p7,1794,D3-e003Coalescence-Inoculumn-mBHI
15,A5-e003Coalescence-Inoculumn-mBHI,413,D3-e003Coalescence-Inoculumn-mBHI
16,A5-e003Coalescence-Inoculumn-mGAM,1826,D3-e003Coalescence-Inoculumn-mBHI
17,A5-e003Coalescence-mBHI-inoculumn-redo,1513,D3-e003Coalescence-Inoculumn-mBHI
18,A5-e003Coalescence-mBHI-p7,2452,D3-e003Coalescence-Inoculumn-mBHI
19,A8-e003Coalescence-mBHI-p7,3968,D3-e003Coalescence-Inoculumn-mBHI
20,A9-e003Coalescence-mBHI-p7,899,D3-e003Coalescence-Inoculumn-mBHI
21,A9-e003Coalescence-mGAM-p5,751,D3-e003Coalescence-Inoculumn-mBHI
22,A9-e003Coalescence-mGAM-p7,846,D3-e003Coalescence-Inoculumn-mBHI
23,B10-e003Coalescence-mGAM-p7,990,D3-e003Coalescence-Inoculumn-mBHI
24,B11-e003Coalescence-mGAM-p7,1839,D3-e003Coalescence-Inoculumn-mBHI
25,B2-e003Coalescence-Inoculumn-mBHI,502,D3-e003Coalescence-Inoculumn-mBHI
26,B2-e003Coalescence-Inoculumn-mGAM,4708,D3-e003Coalescence-Inoculumn-mBHI
27,B2-e003Coalescence-mBHI-p5,521,D3-e003Coalescence-Inoculumn-mBHI
28,B2-e003Coalescence-mGAM-p7,881,D3-e003Coalescence-Inoculumn-mBHI
29,B3-e003Coalescence-Inoculumn-mBHI,809,D3-e003Coalescence-Inoculumn-mBHI
30,B3-e003Coalescence-Inoculumn-mGAM,4886,D3-e003Coalescence-Inoculumn-mBHI
31,B3-e003Coalescence-mBHI-p7,1137,D3-e003Coalescence-Inoculumn-mBHI
32,B3-e003Coalescence-mGAM-p5,1040,D3-e003Coalescence-Inoculumn-mBHI
33,B4-e003Coalescence-Inoculumn-mBHI,1263,D3-e003Coalescence-Inoculumn-mBHI
34,B4-e003Coalescence-Inoculumn-mGAM,3677,D3-e003Coalescence-Inoculumn-mBHI
35,B4-e003Coalescence-mGAM-p5,2683,D3-e003Coalescence-Inoculumn-mBHI
36,B5-e003Coalescence-Inoculumn-mBHI,592,D3-e003Coalescence-Inoculumn-mBHI
37,B5-e003Coalescence-Inoculumn-mGAM,7320,D3-e003Coalescence-Inoculumn-mBHI
38,B5-e003Coalescence-mGAM-p5,173,D3-e003Coalescence-Inoculumn-mBHI
39,B5-e003Coalescence-mGAM-p7,266,D3-e003Coalescence-Inoculumn-mBHI
40,B8-e003Coalescence-mGAM-p5,7808,D3-e003Coalescence-Inoculumn-mBHI
41,B9-e003Coalescence-mGAM-p5,1634,D3-e003Coalescence-Inoculumn-mBHI
42,C2-e003Coalescence-Inoculumn-mGAM,5706,D3-e003Coalescence-Inoculumn-mBHI
43,C2-e003Coalescence-mBHI-inoculumn-redo,1900,D3-e003Coalescence-Inoculumn-mBHI
44,C2-e003Coalescence-mBHI-p7,7138,D3-e003Coalescence-Inoculumn-mBHI
45,C2-e003Coalescence-mGAM-p5,3341,D3-e003Coalescence-Inoculumn-mBHI
46,C2-e003Coalescence-mGAM-p7,6902,D3-e003Coalescence-Inoculumn-mBHI
47,C3-e003Coalescence-Inoculumn-mGAM,1763,D3-e003Coalescence-Inoculumn-mBHI
48,C3-e003Coalescence-mBHI-inoculumn-redo,1314,D3-e003Coalescence-Inoculumn-mBHI
49,C3-e003Coalescence-mBHI-p7,10871,D3-e003Coalescence-Inoculumn-mBHI
50,C3-e003Coalescence-mGAM-p5,1368,D3-e003Coalescence-Inoculumn-mBHI
51,C4-e003Coalescence-mGAM-p7,1259,D3-e003Coalescence-Inoculumn-mBHI
52,C5-e003Coalescence-Inoculumn-mGAM,9203,D3-e003Coalescence-Inoculumn-mBHI
53,C5-e003Coalescence-mBHI-inoculumn-redo,2928,D3-e003Coalescence-Inoculumn-mBHI
54,C5-e003Coalescence-mGAM-p7,3183,D3-e003Coalescence-Inoculumn-mBHI
55,C8-e003Coalescence-mBHI-p5,1966,D3-e003Coalescence-Inoculumn-mBHI
56,C8-e003Coalescence-mBHI-p7,1786,D3-e003Coalescence-Inoculumn-mBHI
57,C8-e003Coalescence-mGAM-p7,1564,D3-e003Coalescence-Inoculumn-mBHI
58,C9-e003Coalescence-mGAM-p5,1861,D3-e003Coalescence-Inoculumn-mBHI
59,D10-e003Coalescence-mBHI-p7,1565,D3-e003Coalescence-Inoculumn-mBHI
60,D11-e003Coalescence-mBHI-p5,6488,D3-e003Coalescence-Inoculumn-mBHI
61,D11-e003Coalescence-mGAM-p5,5183,D3-e003Coalescence-Inoculumn-mBHI
62,D11-e003Coalescence-mGAM-p7,4992,D3-e003Coalescence-Inoculumn-mBHI
63,D2-e003Coalescence-Inoculumn-mBHI,686,D3-e003Coalescence-Inoculumn-mBHI
64,D2-e003Coalescence-Inoculumn-mGAM,1852,D3-e003Coalescence-Inoculumn-mBHI
65,D2-e003Coalescence-mGAM-p5,2199,D3-e003Coalescence-Inoculumn-mBHI
66,D3-e003Coalescence-Inoculumn-mBHI,0,D3-e003Coalescence-Inoculumn-mBHI
67,D3-e003Coalescence-Inoculumn-mGAM,10194,D3-e003Coalescence-Inoculumn-mBHI
68,D3-e003Coalescence-mGAM-p5,807,D3-e003Coalescence-Inoculumn-mBHI
69,D4-e003Coalescence-Inoculumn-mBHI,4041,D3-e003Coalescence-Inoculumn-mBHI
70,D4-e003Coalescence-Inoculumn-mGAM,756,D3-e003Coalescence-Inoculumn-mBHI
71,D4-e003Coalescence-mGAM-p5,1369,D3-e003Coalescence-Inoculumn-mBHI
72,D4-e003Coalescence-mGAM-p7,3458,D3-e003Coalescence-Inoculumn-mBHI
73,D5-e003Coalescence-Inoculumn-mBHI,2078,D3-e003Coalescence-Inoculumn-mBHI
74,D5-e003Coalescence-Inoculumn-mGAM,10818,D3-e003Coalescence-Inoculumn-mBHI
75,D5-e003Coalescence-mBHI-p5,1990,D3-e003Coalescence-Inoculumn-mBHI
76,D5-e003Coalescence-mGAM-p5,499,D3-e003Coalescence-Inoculumn-mBHI
77,D8-e003Coalescence-mBHI-p5,648,D3-e003Coalescence-Inoculumn-mBHI
78,D8-e003Coalescence-mGAM-p5,5249,D3-e003Coalescence-Inoculumn-mBHI
79,D9-e003Coalescence-mGAM-p5,1992,D3-e003Coalescence-Inoculumn-mBHI
80,D9-e003Coalescence-mGAM-p7,1437,D3-e003Coalescence-Inoculumn-mBHI
0,A10-e003Coalescence-mBHI-p7,10785,D3-e003Coalescence-Inoculumn-mGAM
1,A11-e003Coalescence-mBHI-p5,13097,D3-e003Coalescence-Inoculumn-mGAM
2,A11-e003Coalescence-mBHI-p7,4032,D3-e003Coalescence-Inoculumn-mGAM
3,A11-e003Coalescence-mGAM-p7,46152,D3-e003Coalescence-Inoculumn-mGAM
4,A2-e003Coalescence-Inoculumn-mBHI,38788,D3-e003Coalescence-Inoculumn-mGAM
5,A2-e003Coalescence-Inoculumn-mGAM,61959,D3-e003Coalescence-Inoculumn-mGAM
6,A2-e003Coalescence-mBHI-inoculumn-redo,54559,D3-e003Coalescence-Inoculumn-mGAM
7,A2-e003Coalescence-mBHI-p5,35172,D3-e003Coalescence-Inoculumn-mGAM
8,A2-e003Coalescence-mGAM-p5,21572,D3-e003Coalescence-Inoculumn-mGAM
9,A2-e003Coalescence-mGAM-p7,59154,D3-e003Coalescence-Inoculumn-mGAM
10,A3-e003Coalescence-Inoculumn-mGAM,25286,D3-e003Coalescence-Inoculumn-mGAM
11,A3-e003Coalescence-mBHI-inoculumn-redo,5939,D3-e003Coalescence-Inoculumn-mGAM
12,A4-e003Coalescence-Inoculumn-mGAM,62758,D3-e003Coalescence-Inoculumn-mGAM
13,A4-e003Coalescence-mBHI-inoculumn-redo,22510,D3-e003Coalescence-Inoculumn-mGAM
14,A4-e003Coalescence-mBHI-p7,16948,D3-e003Coalescence-Inoculumn-mGAM
15,A5-e003Coalescence-Inoculumn-mBHI,4060,D3-e003Coalescence-Inoculumn-mGAM
16,A5-e003Coalescence-Inoculumn-mGAM,7667,D3-e003Coalescence-Inoculumn-mGAM
17,A5-e003Coalescence-mBHI-inoculumn-redo,18434,D3-e003Coalescence-Inoculumn-mGAM
18,A5-e003Coalescence-mBHI-p7,29195,D3-e003Coalescence-Inoculumn-mGAM
19,A8-e003Coalescence-mBHI-p7,40895,D3-e003Coalescence-Inoculumn-mGAM
20,A9-e003Coalescence-mBHI-p7,2437,D3-e003Coalescence-Inoculumn-mGAM
21,A9-e003Coalescence-mGAM-p5,374,D3-e003Coalescence-Inoculumn-mGAM
22,A9-e003Coalescence-mGAM-p7,410,D3-e003Coalescence-Inoculumn-mGAM
23,B10-e003Coalescence-mGAM-p7,540,D3-e003Coalescence-Inoculumn-mGAM
24,B11-e003Coalescence-mGAM-p7,853,D3-e003Coalescence-Inoculumn-mGAM
25,B2-e003Coalescence-Inoculumn-mBHI,22475,D3-e003Coalescence-Inoculumn-mGAM
26,B2-e003Coalescence-Inoculumn-mGAM,43021,D3-e003Coalescence-Inoculumn-mGAM
27,B2-e003Coalescence-mBHI-p5,979,D3-e003Coalescence-Inoculumn-mGAM
28,B2-e003Coalescence-mGAM-p7,38627,D3-e003Coalescence-Inoculumn-mGAM
29,B3-e003Coalescence-Inoculumn-mBHI,33775,D3-e003Coalescence-Inoculumn-mGAM
30,B3-e003Coalescence-Inoculumn-mGAM,2393,D3-e003Coalescence-Inoculumn-mGAM
31,B3-e003Coalescence-mBHI-p7,841,D3-e003Coalescence-Inoculumn-mGAM
32,B3-e003Coalescence-mGAM-p5,31654,D3-e003Coalescence-Inoculumn-mGAM
33,B4-e003Coalescence-Inoculumn-mBHI,31060,D3-e003Coalescence-Inoculumn-mGAM
34,B4-e003Coalescence-Inoculumn-mGAM,2934,D3-e003Coalescence-Inoculumn-mGAM
35,B4-e003Coalescence-mGAM-p5,1611,D3-e003Coalescence-Inoculumn-mGAM
36,B5-e003Coalescence-Inoculumn-mBHI,13161,D3-e003Coalescence-Inoculumn-mGAM
37,B5-e003Coalescence-Inoculumn-mGAM,111,D3-e003Coalescence-Inoculumn-mGAM
38,B5-e003Coalescence-mGAM-p5,3781,D3-e003Coalescence-Inoculumn-mGAM
39,B5-e003Coalescence-mGAM-p7,11566,D3-e003Coalescence-Inoculumn-mGAM
40,B8-e003Coalescence-mGAM-p5,3880,D3-e003Coalescence-Inoculumn-mGAM
41,B9-e003Coalescence-mGAM-p5,778,D3-e003Coalescence-Inoculumn-mGAM
42,C2-e003Coalescence-Inoculumn-mGAM,53281,D3-e003Coalescence-Inoculumn-mGAM
43,C2-e003Coalescence-mBHI-inoculumn-redo,16836,D3-e003Coalescence-Inoculumn-mGAM
44,C2-e003Coalescence-mBHI-p7,62970,D3-e003Coalescence-Inoculumn-mGAM
45,C2-e003Coalescence-mGAM-p5,32261,D3-e003Coalescence-Inoculumn-mGAM
46,C2-e003Coalescence-mGAM-p7,62655,D3-e003Coalescence-Inoculumn-mGAM
47,C3-e003Coalescence-Inoculumn-mGAM,1573,D3-e003Coalescence-Inoculumn-mGAM
48,C3-e003Coalescence-mBHI-inoculumn-redo,30588,D3-e003Coalescence-Inoculumn-mGAM
49,C3-e003Coalescence-mBHI-p7,5002,D3-e003Coalescence-Inoculumn-mGAM
50,C3-e003Coalescence-mGAM-p5,952,D3-e003Coalescence-Inoculumn-mGAM
51,C4-e003Coalescence-mGAM-p7,986,D3-e003Coalescence-Inoculumn-mGAM
52,C5-e003Coalescence-Inoculumn-mGAM,168,D3-e003Coalescence-Inoculumn-mGAM
53,C5-e003Coalescence-mBHI-inoculumn-redo,2216,D3-e003Coalescence-Inoculumn-mGAM
54,C5-e003Coalescence-mGAM-p7,45586,D3-e003Coalescence-Inoculumn-mGAM
55,C8-e003Coalescence-mBHI-p5,19227,D3-e003Coalescence-Inoculumn-mGAM
56,C8-e003Coalescence-mBHI-p7,18326,D3-e003Coalescence-Inoculumn-mGAM
57,C8-e003Coalescence-mGAM-p7,16965,D3-e003Coalescence-Inoculumn-mGAM
58,C9-e003Coalescence-mGAM-p5,964,D3-e003Coalescence-Inoculumn-mGAM
59,D10-e003Coalescence-mBHI-p7,331,D3-e003Coalescence-Inoculumn-mGAM
60,D11-e003Coalescence-mBHI-p5,33,D3-e003Coalescence-Inoculumn-mGAM
61,D11-e003Coalescence-mGAM-p5,24,D3-e003Coalescence-Inoculumn-mGAM
62,D11-e003Coalescence-mGAM-p7,19,D3-e003Coalescence-Inoculumn-mGAM
63,D2-e003Coalescence-Inoculumn-mBHI,7742,D3-e003Coalescence-Inoculumn-mGAM
64,D2-e003Coalescence-Inoculumn-mGAM,8850,D3-e003Coalescence-Inoculumn-mGAM
65,D2-e003Coalescence-mGAM-p5,26549,D3-e003Coalescence-Inoculumn-mGAM
66,D3-e003Coalescence-Inoculumn-mBHI,10992,D3-e003Coalescence-Inoculumn-mGAM
67,D3-e003Coalescence-Inoculumn-mGAM,0,D3-e003Coalescence-Inoculumn-mGAM
