species_id,sample,relative_abundance,experiment,sub_experiment,comm,media,passage,subject
102184,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103039,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101061,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102727,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100084,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101515,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101642,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100174,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102322,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103740,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102944,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102372,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101689,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100024,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103720,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100108,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103190,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100258,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101787,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101110,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102289,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100039,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102573,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100217,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100193,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102395,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100362,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102321,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101314,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101302,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104639,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102286,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102609,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100872,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103891,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100267,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102540,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101029,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100201,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100078,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102292,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103166,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100142,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103899,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100105,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104593,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103937,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100280,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100250,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101310,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101848,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104526,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104250,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100262,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104519,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100060,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103077,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104431,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100562,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100022,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100404,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102274,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104140,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101120,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100969,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100033,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100213,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103949,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102072,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100263,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100233,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100141,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100948,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100353,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100249,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101300,B5-e004Assembly-mBHI-p5,0.029,e004,e004Assembly,B5,mBHI,5,BE
102272,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100387,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102298,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101960,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101627,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102300,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100417,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103481,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101387,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100140,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100982,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102619,B5-e004Assembly-mBHI-p5,0.003,e004,e004Assembly,B5,mBHI,5,BE
104518,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104463,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100208,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100092,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102776,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100714,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104111,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100028,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104581,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100743,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102480,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100651,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104452,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103921,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102445,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100089,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101415,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102304,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103683,B5-e004Assembly-mBHI-p5,0.001,e004,e004Assembly,B5,mBHI,5,BE
102060,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100876,B5-e004Assembly-mBHI-p5,0.005,e004,e004Assembly,B5,mBHI,5,BE
100077,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104084,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100254,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100653,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103224,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101157,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104317,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100029,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103844,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100170,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104196,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100841,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104191,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100413,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100436,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104130,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103335,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100018,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101163,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102271,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100549,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100259,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100194,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102773,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102989,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104083,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102712,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104071,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102450,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102209,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101420,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102617,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100705,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101456,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103903,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102034,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104236,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100623,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103598,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101104,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102689,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100113,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100204,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100278,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100784,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101191,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100359,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100050,B5-e004Assembly-mBHI-p5,0.001,e004,e004Assembly,B5,mBHI,5,BE
103963,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104252,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102277,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100041,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104171,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103215,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104137,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104388,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100153,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100031,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100706,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104059,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103409,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101103,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102993,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100370,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100378,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100420,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104262,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100589,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100183,B5-e004Assembly-mBHI-p5,0.001,e004,e004Assembly,B5,mBHI,5,BE
101784,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100040,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104114,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101876,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102651,B5-e004Assembly-mBHI-p5,0.003,e004,e004Assembly,B5,mBHI,5,BE
102641,B5-e004Assembly-mBHI-p5,0.005,e004,e004Assembly,B5,mBHI,5,BE
102563,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103293,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104074,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102007,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100189,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104044,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101830,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102517,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100369,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100680,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102075,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104601,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100827,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101331,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100884,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100137,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103225,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101576,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101092,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100187,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102726,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103910,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100200,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104342,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101391,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100512,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100210,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101646,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103031,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102847,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100778,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101841,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104165,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101236,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104547,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103096,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104350,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103298,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104534,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100232,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102459,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102610,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100812,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100476,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101656,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102710,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100228,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102691,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101490,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102772,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100069,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102809,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101170,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101628,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103452,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100944,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101202,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103939,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100787,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100801,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101823,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101645,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102872,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102670,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100037,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101165,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100434,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103094,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104036,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100367,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100167,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100855,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101597,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102882,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102247,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102073,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100343,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104608,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100449,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100597,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101565,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100565,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102811,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102990,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100954,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101919,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100770,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102424,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104162,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100563,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104489,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
104093,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102038,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102860,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102410,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100207,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102069,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101932,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101634,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101577,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101429,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
100834,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
103920,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101372,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
101707,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
102697,B5-e004Assembly-mBHI-p5,0.0,e004,e004Assembly,B5,mBHI,5,BE
